match_id,date,team_a,team_b,team_a_kills,team_b_kills,odds_home,odds_away,closing_odds_home,closing_odds_away,target
M_888,2023-02-18,Aston Villa,Arsenal,2,4,4.5,1.5,4.54,1.85,0
M_889,2023-02-18,Brighton,Fulham,0,1,1.65,5.5,1.66,5.46,0
M_1290,2023-02-18,Millwall,Sheffield United,3,2,2.7,2.55,2.83,2.67,1
M_1291,2023-02-18,Blackburn,Swansea,1,0,2.7,2.63,2.86,2.61,1
M_1292,2023-02-18,Blackpool,Stoke,1,0,3.0,2.38,3.26,2.38,1
M_1293,2023-02-18,Huddersfield,Birmingham,2,1,2.6,2.7,2.71,2.87,1
M_1294,2023-02-18,Luton,Burnley,0,1,3.3,2.2,3.5,2.31,0
M_1295,2023-02-18,Middlesbrough,QPR,3,1,1.55,5.75,1.61,5.86,1
M_1296,2023-02-18,Rotherham,Coventry,0,2,3.4,2.15,3.57,2.16,0
M_890,2023-02-18,Chelsea,Southampton,0,1,1.4,8.5,1.4,9.69,0
M_891,2023-02-18,Everton,Leeds,1,0,2.4,3.0,2.53,3.03,1
M_892,2023-02-18,Wolves,Bournemouth,0,1,1.67,6.0,1.69,5.78,0
M_893,2023-02-18,Newcastle,Liverpool,0,2,2.5,2.7,2.57,2.82,0
M_895,2023-02-19,Tottenham,West Ham,2,0,1.75,4.75,1.87,4.47,1
M_894,2023-02-19,Man United,Leicester,3,0,1.62,5.25,1.65,5.37,1
M_1297,2023-02-20,Watford,West Brom,3,2,2.63,2.55,2.69,2.72,1
M_1298,2023-02-21,Blackburn,Blackpool,1,0,2.0,3.8,2.03,3.98,1
M_1300,2023-02-21,Rotherham,Sunderland,2,1,3.8,2.1,3.92,2.12,1
M_1301,2023-02-21,Swansea,Stoke,1,3,2.2,3.5,2.31,3.4,0
M_1299,2023-02-21,Norwich,Birmingham,3,1,1.65,5.25,1.69,5.52,1
M_1312,2023-02-25,West Brom,Middlesbrough,2,0,2.3,3.0,2.45,3.05,1
M_1311,2023-02-25,Stoke,Millwall,0,1,2.4,3.0,2.46,3.24,0
M_1310,2023-02-25,Sheffield United,Watford,1,0,1.85,3.8,1.93,4.23,1
M_1309,2023-02-25,Reading,Blackpool,3,1,2.1,3.5,2.13,3.56,1
M_1308,2023-02-25,QPR,Blackburn,1,3,2.15,3.6,2.19,3.71,0
M_1307,2023-02-25,Preston,Wigan,2,1,2.25,3.3,2.29,3.57,1
M_1306,2023-02-25,Norwich,Cardiff,2,0,1.7,5.0,1.75,5.18,1
M_1304,2023-02-25,Bristol City,Hull,1,0,2.38,3.1,2.4,3.29,1
M_1305,2023-02-25,Burnley,Huddersfield,4,0,1.36,10.0,1.37,10.59,1
M_897,2023-02-25,Leeds,Southampton,1,0,1.95,4.0,2.02,3.97,1
M_898,2023-02-25,Leicester,Arsenal,0,1,4.75,1.7,4.93,1.72,0
M_899,2023-02-25,West Ham,Nott'm Forest,4,0,1.75,5.0,1.81,5.16,1
M_900,2023-02-25,Bournemouth,Man City,1,4,10.0,1.29,9.67,1.3,0
M_1303,2023-02-25,Birmingham,Luton,0,1,2.9,2.55,3.08,2.62,0
M_1302,2023-02-25,Coventry,Sunderland,2,1,2.2,3.25,2.22,3.47,1
M_896,2023-02-25,Everton,Aston Villa,0,2,2.5,3.0,2.59,3.05,0
M_901,2023-02-26,Tottenham,Chelsea,2,0,2.55,2.9,2.59,2.96,1
M_902,2023-03-01,Arsenal,Everton,4,0,1.36,10.0,1.38,9.1,1
M_903,2023-03-01,Liverpool,Wolves,2,0,1.5,6.0,1.5,6.68,1
M_1313,2023-03-03,Hull,West Brom,2,0,3.5,2.2,3.56,2.26,1
M_1318,2023-03-04,Middlesbrough,Reading,5,0,1.45,6.5,1.47,7.59,1
M_1319,2023-03-04,Millwall,Norwich,2,3,2.6,2.88,2.59,3.02,0
M_1320,2023-03-04,Rotherham,QPR,3,1,3.0,2.5,3.04,2.49,1
M_1321,2023-03-04,Sunderland,Stoke,1,5,2.25,3.25,2.34,3.37,0
M_1317,2023-03-04,Luton,Swansea,1,0,2.0,4.0,2.04,3.98,1
M_905,2023-03-04,Arsenal,Bournemouth,3,2,1.22,12.0,1.22,13.69,1
M_906,2023-03-04,Aston Villa,Crystal Palace,1,0,2.05,3.8,2.08,3.99,1
M_907,2023-03-04,Brighton,West Ham,4,0,1.8,4.5,1.78,4.75,1
M_908,2023-03-04,Chelsea,Leeds,1,0,1.62,5.5,1.65,5.62,1
M_909,2023-03-04,Wolves,Tottenham,1,0,3.3,2.2,3.32,2.31,1
M_910,2023-03-04,Southampton,Leicester,1,0,2.75,2.6,2.85,2.67,1
M_904,2023-03-04,Man City,Newcastle,2,0,1.45,7.0,1.52,6.5,1
M_1316,2023-03-04,Huddersfield,Coventry,0,4,3.3,2.25,3.37,2.36,0
M_1315,2023-03-04,Cardiff,Bristol City,2,0,2.2,3.3,2.24,3.51,1
M_1314,2023-03-04,Blackburn,Sheffield United,1,0,3.7,2.0,3.98,2.0,1
M_911,2023-03-05,Liverpool,Man United,7,0,2.38,2.88,2.39,2.91,1
M_912,2023-03-06,Brentford,Fulham,3,2,1.95,3.75,2.0,3.82,1
M_1322,2023-03-07,Reading,Sheffield United,0,1,4.75,1.75,4.98,1.75,0
M_1323,2023-03-07,West Brom,Wigan,1,0,1.57,6.0,1.58,6.45,1
M_1324,2023-03-10,Stoke,Blackburn,3,2,2.0,3.8,2.04,4.08,1
M_1330,2023-03-11,Reading,Millwall,0,1,3.5,2.1,3.76,2.16,0
M_913,2023-03-11,Bournemouth,Liverpool,1,0,7.5,1.4,7.07,1.44,1
M_1333,2023-03-11,West Brom,Huddersfield,1,0,1.4,7.5,1.44,8.22,1
M_917,2023-03-11,Crystal Palace,Man City,0,1,9.0,1.36,9.18,1.37,0
M_916,2023-03-11,Tottenham,Nott'm Forest,3,1,1.44,7.0,1.45,7.8,1
M_915,2023-03-11,Leicester,Chelsea,1,3,3.75,1.95,3.9,2.02,0
M_914,2023-03-11,Everton,Brentford,1,0,2.7,2.7,2.75,2.82,1
M_1332,2023-03-11,Swansea,Middlesbrough,1,3,3.25,2.15,3.29,2.3,0
M_1325,2023-03-11,Bristol City,Blackpool,2,0,1.95,4.0,1.95,4.16,1
M_1326,2023-03-11,Birmingham,Rotherham,2,0,1.91,4.2,1.97,4.24,1
M_1327,2023-03-11,Burnley,Wigan,3,0,1.33,8.5,1.35,10.75,1
M_1328,2023-03-11,Preston,Cardiff,2,0,2.4,3.0,2.58,3.12,1
M_1329,2023-03-11,QPR,Watford,1,0,3.2,2.3,3.24,2.37,1
M_1331,2023-03-11,Sheffield United,Luton,0,1,1.95,4.0,1.99,4.26,0
M_1334,2023-03-12,Norwich,Sunderland,0,1,1.83,4.2,1.88,4.33,0
M_919,2023-03-12,Newcastle,Wolves,2,1,1.65,5.5,1.68,5.55,1
M_918,2023-03-12,Fulham,Arsenal,0,3,6.0,1.57,6.02,1.59,0
M_1335,2023-03-14,Blackpool,QPR,6,1,2.5,3.1,2.63,3.05,1
M_1336,2023-03-14,Millwall,Swansea,2,1,1.95,3.8,2.01,4.12,1
M_1337,2023-03-14,Rotherham,Preston,1,2,2.7,2.75,2.8,2.83,0
M_1338,2023-03-14,Watford,Birmingham,3,0,1.83,4.33,1.85,4.85,1
M_921,2023-03-15,Southampton,Brentford,0,2,2.88,2.5,3.05,2.49,0
M_1339,2023-03-15,Blackburn,Reading,2,1,1.75,4.75,1.76,5.24,1
M_1340,2023-03-15,Hull,Burnley,1,3,4.5,1.83,4.99,1.85,0
M_1341,2023-03-15,Luton,Bristol City,1,0,1.85,4.5,1.84,4.79,1
M_1342,2023-03-15,Sunderland,Sheffield United,1,2,3.3,2.25,3.3,2.31,0
M_920,2023-03-15,Brighton,Crystal Palace,1,0,1.44,8.0,1.47,7.72,1
M_922,2023-03-17,Nott'm Forest,Newcastle,1,2,5.5,1.62,5.81,1.68,0
M_1344,2023-03-18,Middlesbrough,Preston,4,0,1.55,6.5,1.6,6.29,1
M_1345,2023-03-18,Millwall,Huddersfield,0,1,1.53,8.0,1.52,8.11,0
M_1343,2023-03-18,Blackpool,Coventry,1,4,3.3,2.25,3.41,2.26,0
M_1346,2023-03-18,QPR,Birmingham,0,1,2.38,3.1,2.43,3.25,0
M_923,2023-03-18,Aston Villa,Bournemouth,3,0,1.7,5.0,1.74,5.11,1
M_924,2023-03-18,Wolves,Leeds,2,4,2.25,3.3,2.3,3.5,0
M_1347,2023-03-19,Swansea,Bristol City,2,0,2.15,3.4,2.11,3.74,1
M_925,2023-03-19,Arsenal,Crystal Palace,4,1,1.25,15.0,1.26,12.73,1
M_1349,2023-04-01,Preston,Blackpool,3,1,2.1,3.8,2.11,3.82,1
M_1352,2023-04-01,Coventry,Stoke,0,4,2.38,3.1,2.44,3.1,0
M_1348,2023-04-01,Luton,Watford,2,0,2.15,3.6,2.17,3.85,1
M_1353,2023-04-01,Huddersfield,Middlesbrough,4,2,5.0,1.7,5.63,1.71,1
M_1354,2023-04-01,Norwich,Sheffield United,0,1,2.55,2.8,2.64,2.79,0
M_1355,2023-04-01,Wigan,QPR,1,0,2.4,3.0,2.49,3.23,1
M_1351,2023-04-01,Cardiff,Swansea,2,3,2.45,3.0,2.56,3.09,0
M_1350,2023-04-01,Birmingham,Blackburn,1,0,2.6,2.88,2.72,2.99,1
M_930,2023-04-01,Chelsea,Aston Villa,0,2,1.67,5.25,1.69,5.57,0
M_929,2023-04-01,Crystal Palace,Leicester,2,1,2.5,2.9,2.56,3.02,1
M_928,2023-04-01,Bournemouth,Fulham,2,1,2.55,2.8,2.56,2.89,1
M_927,2023-04-01,Arsenal,Leeds,4,1,1.29,9.0,1.29,10.92,1
M_926,2023-04-01,Man City,Liverpool,4,1,1.62,5.0,1.66,5.26,1
M_932,2023-04-02,Newcastle,Man United,2,0,2.4,2.9,2.4,3.03,1
M_931,2023-04-02,West Ham,Southampton,1,0,1.73,5.0,1.77,4.82,1
M_935,2023-04-04,Leicester,Aston Villa,1,2,2.55,2.75,2.68,2.82,0
M_934,2023-04-04,Leeds,Nott'm Forest,2,1,1.7,5.0,1.72,5.23,1
M_933,2023-04-04,Bournemouth,Brighton,0,2,6.0,1.53,6.16,1.58,0
M_936,2023-04-05,Man United,Brentford,1,0,1.65,5.0,1.67,5.09,1
M_937,2023-04-05,West Ham,Newcastle,1,5,3.6,2.15,3.63,2.15,0
M_1358,2023-04-07,Blackpool,Cardiff,1,3,2.8,2.6,2.93,2.68,0
M_1356,2023-04-07,Rotherham,West Brom,3,1,5.0,1.75,5.2,1.8,1
M_1357,2023-04-07,Blackburn,Norwich,0,2,2.88,2.6,2.93,2.62,0
M_1362,2023-04-07,Watford,Huddersfield,2,3,1.67,5.5,1.7,5.69,0
M_1363,2023-04-07,Middlesbrough,Burnley,1,2,2.7,2.55,2.79,2.63,0
M_1360,2023-04-07,Sheffield United,Wigan,1,0,1.45,7.0,1.49,7.39,1
M_1361,2023-04-07,Stoke,Bristol City,1,2,1.8,4.5,1.85,4.71,0
M_1359,2023-04-07,QPR,Preston,0,2,2.45,3.0,2.53,3.14,0
M_945,2023-04-08,Southampton,Man City,1,4,11.0,1.25,12.65,1.24,0
M_944,2023-04-08,Wolves,Chelsea,1,0,4.2,1.91,4.28,1.93,1
M_943,2023-04-08,Tottenham,Brighton,2,1,2.55,2.7,2.58,2.72,1
M_941,2023-04-08,Fulham,West Ham,0,1,2.8,2.63,2.81,2.69,0
M_940,2023-04-08,Brentford,Newcastle,1,2,3.6,2.05,3.58,2.13,0
M_939,2023-04-08,Aston Villa,Nott'm Forest,2,0,1.6,5.25,1.64,5.5,1
M_938,2023-04-08,Man United,Everton,2,0,1.5,6.5,1.52,6.88,1
M_942,2023-04-08,Leicester,Bournemouth,0,1,1.83,4.2,1.91,4.18,0
M_946,2023-04-09,Leeds,Crystal Palace,1,5,2.1,3.6,2.14,3.67,0
M_1369,2023-04-10,Burnley,Sheffield United,2,0,2.1,3.5,2.24,3.42,1
M_1365,2023-04-10,Hull,Millwall,1,0,3.0,2.45,3.29,2.48,1
M_1366,2023-04-10,Luton,Blackpool,3,1,1.53,7.0,1.53,7.14,1
M_1367,2023-04-10,Preston,Reading,2,1,1.95,4.0,2.0,4.45,1
M_1368,2023-04-10,Wigan,Swansea,0,2,3.0,2.4,3.16,2.41,0
M_1364,2023-04-10,Cardiff,Sunderland,0,1,2.45,2.9,2.52,3.14,0
M_1370,2023-04-14,Middlesbrough,Norwich,5,1,1.91,3.8,1.96,3.9,1
M_951,2023-04-15,Tottenham,Bournemouth,2,3,1.45,7.0,1.49,6.8,0
M_1371,2023-04-15,Sheffield United,Cardiff,4,1,1.55,6.25,1.58,6.68,1
M_1372,2023-04-15,Blackpool,Wigan,1,0,2.3,3.3,2.36,3.27,1
M_1374,2023-04-15,QPR,Coventry,0,3,2.9,2.6,2.96,2.53,0
M_1375,2023-04-15,Rotherham,Luton,0,2,4.33,1.95,4.32,1.98,0
M_1377,2023-04-15,Sunderland,Birmingham,2,1,1.91,4.33,1.91,4.36,1
M_1378,2023-04-15,Swansea,Huddersfield,1,0,1.7,5.0,1.72,5.08,1
M_1379,2023-04-15,Watford,Bristol City,2,0,1.95,4.0,2.0,3.94,1
M_1376,2023-04-15,Stoke,West Brom,1,2,2.3,3.3,2.37,3.27,0
M_952,2023-04-15,Wolves,Brentford,2,0,2.45,3.0,2.57,3.01,1
M_948,2023-04-15,Chelsea,Brighton,1,2,2.63,2.63,2.67,2.72,0
M_953,2023-04-15,Man City,Leicester,3,1,1.14,15.0,1.16,16.85,1
M_947,2023-04-15,Aston Villa,Newcastle,3,0,3.6,2.05,3.71,2.13,1
M_1373,2023-04-15,Millwall,Preston,2,0,1.85,4.5,1.95,4.63,1
M_949,2023-04-15,Everton,Fulham,1,3,2.05,3.7,2.08,3.85,0
M_950,2023-04-15,Southampton,Crystal Palace,0,2,2.8,2.7,2.88,2.73,0
M_954,2023-04-16,Nott'm Forest,Man United,0,2,5.5,1.62,5.07,1.71,0
M_955,2023-04-17,Leeds,Liverpool,1,6,4.2,1.73,4.39,1.74,0
M_1383,2023-04-18,Millwall,Birmingham,0,1,1.7,5.25,1.75,5.5,0
M_1382,2023-04-18,Stoke,Wigan,0,1,1.55,6.5,1.57,6.45,0
M_1381,2023-04-18,Sheffield United,Bristol City,1,0,1.5,6.5,1.52,6.95,1
M_1380,2023-04-18,Blackpool,West Brom,0,2,3.8,1.91,4.01,1.97,0
M_1386,2023-04-19,Middlesbrough,Hull,3,1,1.45,6.5,1.47,7.13,1
M_1384,2023-04-19,Swansea,Preston,4,2,2.1,3.5,2.18,3.57,1
M_1385,2023-04-19,Watford,Cardiff,1,3,1.95,4.2,1.95,4.32,0
M_1389,2023-04-22,Burnley,QPR,1,2,1.36,9.5,1.37,9.02,0
M_1391,2023-04-22,Hull,Watford,1,0,2.5,2.88,2.63,2.83,1
M_1392,2023-04-22,Norwich,Swansea,0,3,2.0,3.75,2.08,3.63,0
M_1393,2023-04-22,Wigan,Millwall,2,1,3.8,2.0,4.03,2.07,1
M_1388,2023-04-22,Bristol City,Rotherham,2,1,2.0,3.75,2.07,3.7,1
M_1390,2023-04-22,Coventry,Reading,2,1,1.53,7.0,1.56,6.98,1
M_1387,2023-04-22,Birmingham,Blackpool,0,1,2.15,3.6,2.24,3.53,0
M_958,2023-04-22,Liverpool,Nott'm Forest,3,2,1.17,17.0,1.19,15.51,1
M_957,2023-04-22,Leicester,Wolves,2,1,2.38,3.0,2.46,3.14,1
M_956,2023-04-22,Fulham,Leeds,2,1,2.3,3.1,2.44,3.03,1
M_960,2023-04-23,Newcastle,Tottenham,6,1,1.83,4.2,1.84,4.31,1
M_959,2023-04-23,Bournemouth,West Ham,0,4,2.88,2.55,2.85,2.68,0
M_1394,2023-04-23,West Brom,Sunderland,1,2,1.91,4.2,1.96,4.12,0
M_1395,2023-04-24,Luton,Middlesbrough,2,1,2.25,3.1,2.42,3.11,1
M_961,2023-04-25,Wolves,Crystal Palace,2,0,2.45,3.0,2.56,3.13,1
M_962,2023-04-25,Aston Villa,Fulham,1,0,1.75,4.2,1.8,4.45,1
M_1396,2023-04-25,Blackburn,Burnley,0,1,3.4,2.15,3.59,2.21,0
M_966,2023-04-26,Man City,Arsenal,4,1,1.55,5.25,1.57,5.71,1
M_963,2023-04-26,Nott'm Forest,Brighton,3,1,6.0,1.53,6.12,1.56,1
M_964,2023-04-26,Chelsea,Brentford,0,2,1.7,4.75,1.73,5.06,0
M_965,2023-04-26,West Ham,Liverpool,1,2,3.9,1.85,4.07,1.88,0
M_1397,2023-04-26,Sheffield United,West Brom,2,0,2.05,3.8,2.05,3.95,1
M_1398,2023-04-27,Rotherham,Cardiff,1,2,2.8,2.7,3.04,2.91,0
M_968,2023-04-27,Southampton,Bournemouth,0,1,2.25,3.2,2.34,3.19,0
M_967,2023-04-27,Everton,Newcastle,1,4,4.75,1.73,5.03,1.75,0
M_1399,2023-04-28,Blackpool,Millwall,2,3,3.3,2.2,3.42,2.25,0
M_969,2023-04-29,Crystal Palace,West Ham,4,3,2.63,2.75,2.73,2.83,1
M_970,2023-04-29,Brentford,Nott'm Forest,2,1,1.65,5.5,1.68,5.54,1
M_971,2023-04-29,Brighton,Wolves,6,0,1.5,6.5,1.51,6.75,1
M_1401,2023-04-29,Coventry,Birmingham,2,0,1.5,6.5,1.52,7.04,1
M_1404,2023-04-29,West Brom,Norwich,2,1,2.1,3.5,2.13,3.51,1
M_1403,2023-04-29,Stoke,QPR,0,1,1.91,4.0,2.03,3.99,0
M_1402,2023-04-29,Sheffield United,Preston,4,1,1.8,4.2,1.88,4.08,1
M_1400,2023-04-29,Bristol City,Burnley,1,2,3.75,2.0,3.61,2.11,0
M_972,2023-04-30,Bournemouth,Leeds,4,1,2.55,2.7,2.65,2.69,1
M_974,2023-04-30,Man United,Aston Villa,1,0,1.73,4.6,1.81,4.34,1
M_975,2023-04-30,Newcastle,Southampton,3,1,1.3,10.0,1.33,9.61,1
M_976,2023-04-30,Liverpool,Tottenham,4,3,1.53,5.75,1.54,5.51,1
M_1405,2023-04-30,Cardiff,Huddersfield,1,2,2.3,3.3,2.46,3.15,0
M_973,2023-04-30,Fulham,Man City,1,2,12.0,1.25,11.97,1.25,0
M_1406,2023-05-01,Rotherham,Middlesbrough,1,0,3.75,2.05,3.73,2.09,1
M_977,2023-05-02,Arsenal,Chelsea,3,1,1.6,5.5,1.59,5.96,1
M_978,2023-05-03,Liverpool,Fulham,1,0,1.25,11.0,1.27,10.02,1
M_979,2023-05-03,Man City,West Ham,3,0,1.2,13.0,1.21,13.54,1
M_980,2023-05-04,Brighton,Man United,1,0,1.95,3.75,2.05,3.57,1
M_1407,2023-05-04,Huddersfield,Sheffield United,1,0,3.2,2.45,3.12,2.62,1
M_981,2023-05-06,Bournemouth,Chelsea,1,3,3.3,2.15,3.46,2.19,0
M_982,2023-05-06,Man City,Leeds,2,1,1.17,15.0,1.18,14.23,1
M_983,2023-05-06,Tottenham,Crystal Palace,1,0,1.8,4.2,1.84,4.24,1
M_984,2023-05-06,Wolves,Aston Villa,1,0,2.88,2.5,3.06,2.51,1
M_985,2023-05-06,Liverpool,Brentford,1,0,1.44,6.0,1.49,6.17,1
M_987,2023-05-07,West Ham,Man United,1,0,3.4,2.05,3.57,2.07,1
M_986,2023-05-07,Newcastle,Arsenal,0,2,2.45,2.63,2.51,2.73,0
M_1415,2023-05-08,Swansea,West Brom,3,2,3.2,2.2,3.19,2.18,1
M_1414,2023-05-08,QPR,Bristol City,0,2,2.25,3.0,2.44,2.87,0
M_988,2023-05-08,Fulham,Leicester,5,3,2.63,2.6,2.71,2.62,1
M_989,2023-05-08,Brighton,Everton,1,5,1.33,9.0,1.38,8.38,0
M_990,2023-05-08,Nott'm Forest,Southampton,4,3,2.1,3.4,2.17,3.45,1
M_1408,2023-05-08,Birmingham,Sheffield United,1,2,4.0,1.91,3.87,2.0,0
M_1416,2023-05-08,Watford,Stoke,2,0,2.38,3.0,2.38,3.02,1
M_1410,2023-05-08,Huddersfield,Reading,2,0,2.1,3.5,2.04,3.69,1
M_1413,2023-05-08,Preston,Sunderland,0,3,4.0,1.91,3.93,1.91,0
M_1412,2023-05-08,Norwich,Blackpool,0,1,1.53,6.5,1.53,5.99,0
M_1411,2023-05-08,Millwall,Blackburn,3,4,1.91,3.8,1.92,3.98,0
M_1409,2023-05-08,Burnley,Cardiff,3,0,1.33,10.0,1.31,10.56,1
M_991,2023-05-13,Aston Villa,Tottenham,2,1,2.25,2.9,2.34,3.01,1
M_992,2023-05-13,Crystal Palace,Bournemouth,2,0,1.83,4.2,1.88,4.24,1
M_993,2023-05-13,Man United,Wolves,2,0,1.36,7.5,1.38,8.6,1
M_994,2023-05-13,Southampton,Fulham,0,2,2.75,2.5,2.84,2.54,0
M_995,2023-05-14,Brentford,West Ham,2,0,2.0,3.6,2.06,3.71,1
M_997,2023-05-14,Arsenal,Brighton,0,3,1.73,4.2,1.78,4.21,0
M_996,2023-05-14,Everton,Man City,0,3,9.0,1.36,8.95,1.36,0
M_998,2023-05-15,Leicester,Liverpool,0,3,5.25,1.57,4.99,1.61,0
M_999,2023-05-18,Newcastle,Brighton,4,1,2.0,3.5,2.06,3.44,1
M_1002,2023-05-20,Nott'm Forest,Arsenal,1,0,5.25,1.57,5.37,1.61,1
M_1001,2023-05-20,Bournemouth,Man United,0,1,6.0,1.5,5.87,1.53,0
M_1000,2023-05-20,Tottenham,Brentford,1,3,1.83,4.0,1.85,4.16,0
M_1004,2023-05-21,Brighton,Southampton,3,1,1.22,11.0,1.23,12.43,1
M_1005,2023-05-21,Man City,Chelsea,1,0,1.25,11.0,1.26,11.14,1
M_1003,2023-05-21,West Ham,Leeds,3,1,2.4,2.88,2.51,2.82,1
M_1006,2023-05-25,Man United,Chelsea,4,1,1.6,5.0,1.63,5.19,1
M_1012,2023-05-28,Leicester,West Ham,2,1,1.91,3.6,1.95,3.64,1
M_1013,2023-05-28,Man United,Fulham,2,1,1.5,6.0,1.53,5.84,1
M_1011,2023-05-28,Leeds,Tottenham,1,4,2.75,2.3,2.81,2.36,0
M_1009,2023-05-28,Brentford,Man City,1,0,3.8,1.83,4.04,1.84,1
M_1008,2023-05-28,Aston Villa,Brighton,2,1,2.0,3.5,2.05,3.35,1
M_1007,2023-05-28,Arsenal,Wolves,5,0,1.36,8.0,1.38,7.66,1
M_1010,2023-05-28,Everton,Bournemouth,1,0,1.5,6.5,1.5,6.54,1
M_298,2023-08-04,Sheffield Weds,Southampton,1,2,3.1,2.3,3.3,2.3,0
M_299,2023-08-05,Blackburn,West Brom,2,1,2.75,2.6,2.92,2.65,1
M_300,2023-08-05,Middlesbrough,Millwall,0,1,1.91,4.33,2.05,3.96,0
M_301,2023-08-05,Norwich,Hull,2,1,1.75,5.0,1.8,4.87,1
M_302,2023-08-05,Plymouth,Huddersfield,3,1,2.2,3.25,2.19,3.55,1
M_303,2023-08-05,Stoke,Rotherham,4,1,1.62,5.75,1.65,5.74,1
M_304,2023-08-05,Watford,QPR,4,0,1.85,4.2,1.88,4.39,1
M_305,2023-08-06,Leicester,Coventry,2,1,1.57,5.5,1.6,5.9,1
M_306,2023-08-06,Sunderland,Ipswich,1,2,2.38,3.0,2.53,2.99,0
M_0,2023-08-11,Burnley,Man City,0,3,8.0,1.33,8.58,1.37,0
M_313,2023-08-12,Millwall,Bristol City,0,1,1.83,4.33,1.91,4.32,0
M_309,2023-08-12,Cardiff,QPR,1,2,1.95,3.75,2.0,4.01,0
M_310,2023-08-12,Huddersfield,Leicester,0,1,4.33,1.73,4.66,1.78,0
M_311,2023-08-12,Hull,Sheffield Weds,4,2,2.25,3.2,2.37,3.19,1
M_312,2023-08-12,Ipswich,Stoke,2,0,2.1,3.4,2.16,3.47,1
M_314,2023-08-12,Preston,Sunderland,2,1,2.63,2.6,2.81,2.64,1
M_315,2023-08-12,West Brom,Swansea,3,2,2.05,3.6,2.1,3.68,1
M_307,2023-08-12,Coventry,Middlesbrough,3,0,2.38,3.0,2.45,3.04,1
M_308,2023-08-12,Birmingham,Leeds,1,0,3.3,2.15,3.43,2.19,1
M_1,2023-08-12,Arsenal,Nott'm Forest,2,1,1.18,15.0,1.18,15.67,1
M_2,2023-08-12,Brighton,Luton,4,1,1.33,9.0,1.33,9.61,1
M_3,2023-08-12,Everton,Fulham,0,1,2.2,3.3,2.27,3.35,0
M_4,2023-08-12,Sheffield United,Crystal Palace,0,1,3.0,2.38,3.28,2.43,0
M_5,2023-08-12,Newcastle,Aston Villa,5,1,1.75,4.6,1.77,4.77,1
M_6,2023-08-14,Man United,Wolves,1,0,1.33,9.0,1.32,9.66,1
M_7,2023-08-18,Nott'm Forest,Sheffield United,2,1,1.95,4.0,1.97,4.37,1
M_8,2023-08-19,Fulham,Brentford,0,3,2.7,2.63,2.76,2.67,0
M_323,2023-08-19,Sunderland,Rotherham,2,1,1.67,5.25,1.66,5.32,1
M_322,2023-08-19,Stoke,Watford,1,0,2.25,3.25,2.25,3.34,1
M_321,2023-08-19,Sheffield Weds,Preston,0,1,2.5,2.88,2.61,2.99,0
M_320,2023-08-19,QPR,Ipswich,0,1,4.0,1.91,4.51,1.88,0
M_319,2023-08-19,Leicester,Cardiff,2,1,1.5,6.5,1.54,6.29,1
M_318,2023-08-19,Bristol City,Birmingham,0,2,2.2,3.4,2.29,3.5,0
M_317,2023-08-19,Blackburn,Hull,1,2,1.95,3.9,1.93,4.04,0
M_9,2023-08-19,Liverpool,Bournemouth,3,1,1.2,13.0,1.23,11.46,1
M_12,2023-08-19,Man City,Newcastle,1,0,1.67,5.0,1.73,4.8,1
M_11,2023-08-19,Tottenham,Man United,2,0,2.8,2.38,2.85,2.41,1
M_10,2023-08-19,Wolves,Brighton,1,4,4.0,1.85,4.12,1.88,0
M_316,2023-08-19,Plymouth,Southampton,1,2,3.8,1.91,3.88,1.93,0
M_14,2023-08-20,West Ham,Chelsea,3,1,3.75,2.0,3.68,2.1,1
M_13,2023-08-20,Aston Villa,Everton,4,0,1.7,4.5,1.72,5.06,1
M_324,2023-08-20,Norwich,Millwall,3,1,2.0,3.6,2.12,3.62,1
M_15,2023-08-21,Crystal Palace,Arsenal,0,1,5.5,1.6,5.73,1.63,0
M_16,2023-08-25,Chelsea,Luton,3,0,1.29,11.0,1.3,10.68,1
M_325,2023-08-26,Birmingham,Plymouth,2,1,1.85,4.33,1.88,4.46,1
M_326,2023-08-26,Cardiff,Sheffield Weds,2,1,2.15,3.6,2.13,3.74,1
M_331,2023-08-26,Rotherham,Leicester,1,2,5.75,1.57,5.53,1.63,0
M_328,2023-08-26,Ipswich,Leeds,3,4,2.3,3.1,2.39,3.2,0
M_329,2023-08-26,Millwall,Stoke,1,0,2.3,3.2,2.43,3.22,1
M_330,2023-08-26,Preston,Swansea,2,1,2.55,2.75,2.66,2.84,1
M_332,2023-08-26,Southampton,QPR,2,1,1.36,9.0,1.37,8.46,1
M_333,2023-08-26,West Brom,Middlesbrough,4,2,2.2,3.2,2.3,3.24,1
M_17,2023-08-26,Bournemouth,Tottenham,0,2,3.8,1.91,3.72,1.95,0
M_18,2023-08-26,Everton,Wolves,0,1,2.3,3.2,2.34,3.34,0
M_19,2023-08-26,Man United,Nott'm Forest,3,2,1.3,8.0,1.32,9.11,1
M_327,2023-08-26,Huddersfield,Norwich,0,4,3.4,2.15,3.37,2.15,0
M_20,2023-08-26,Brighton,West Ham,1,3,1.53,5.25,1.54,5.81,0
M_334,2023-08-27,Watford,Blackburn,0,1,2.0,3.75,2.12,3.55,0
M_23,2023-08-27,Newcastle,Liverpool,1,2,2.2,3.0,2.2,3.13,0
M_22,2023-08-27,Sheffield United,Man City,1,2,13.0,1.17,16.72,1.18,0
